rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
58,"spotify:track:1rgnBhdG2JDFTbYkYRZAku","Tones And I","Dance Monkey","Elektra (NEK)",7,67,45,"2581604"
59,"spotify:track:4VXIryQMWpIdGgYR4TrjT1","Juice WRLD","All Girls Are The Same","Juice WRLD Mixtape / ISR P&D",13,70,111,"2551257"
60,"spotify:track:55CHeLEfn5iJ0IIkgaa4si","Megan Thee Stallion","Savage","300 Entertainment",9,69,13,"2439545"
61,"spotify:track:7ge7BHazYbVKi8qyZUX1Bm","Lil Baby","Emotionally Scarred","Quality Control/Motown Records",61,105,9,"2430950"
62,"spotify:track:1sgDyuLooyvEML4oHspNza","Kygo, OneRepublic","Lose Somebody","Kygo",45,45,4,"2410996"
63,"spotify:track:2ajzBr7vwHTEBeqDzcsNRC","Lil Uzi Vert","That Way - Bonus Track","Generation Now/Atlantic",3,71,15,"2402477"
64,"spotify:track:3JKgcAa7r07ocVWcV8bS0H","Polo G","21","Columbia",64,193,4,"2355976"
65,"spotify:track:3ZCTVFBt2Brf31RLEnCkWJ","Billie Eilish","everything i wanted","Darkroom/Interscope Records",1,76,31,"2326597"
66,"spotify:track:6foY66mWZN0pSRjZ408c00","Morgan Wallen","Whiskey Glasses","Big Loud Records",66,83,60,"2313002"
67,"spotify:track:7m9OqQk4RVRkw9JJdeAw96","XXXTENTACION","Jocelyn Flores","Bad Vibes Forever / EMPIRE",3,75,146,"2311067"
68,"spotify:track:06s3QtMJVXw1AJX3UfvZG1","Anuel AA, Bad Bunny","Hasta Que Dios Diga","2020 Real Hasta La Muerte, LLC",68,77,2,"2303295"
69,"spotify:track:7szuecWAPwGoV1e5vGu8tl","The Weeknd","In Your Eyes","Republic Records",3,78,12,"2294770"
70,"spotify:track:2kJwzbxV2ppxnQoYw4GLBZ","JP Saxe, Julia Michaels","If the World Was Ending (feat. Julia Michaels)","Arista Records",47,65,31,"2276882"
71,"spotify:track:4S2uhQE8L9V6p7rj7SiauJ","YNW Melly, Juice WRLD","Suicidal (feat. Juice WRLD) - Remix","P2020",21,74,13,"2266469"
72,"spotify:track:3jT2LKH0RSbQ8jIUNFzXm5","G Herbo, Lil Uzi Vert, Juice WRLD, Chance the Rapper","PTSD","Machine Entertainment Group - G Herbo",31,72,15,"2261550"
73,"spotify:track:4aOOExMBUyxKnEYb39SrTg","XXXTENTACION","Riot","Bad Vibes Forever / EMPIRE",73,-1,1,"2258495"
74,"spotify:track:5MwynWK9s4hlyKHqhkNn4A","Morgan Wallen","Chasin' You","Big Loud Records",74,86,15,"2255008"
75,"spotify:track:0SqqAgdovOE24BzxIClpjw","Bad Bunny","Yo Perreo Sola","Rimas Entertainment LLC",39,80,15,"2234540"
76,"spotify:track:4kfeRwpq5KUaqTkgi4TbDF","Future, Travis Scott","Solitaires (feat. Travis Scott)","Epic/Freebandz",14,68,4,"2196384"
77,"spotify:track:2JvzF1RMd7lE3KmFlsyZD8","J. Cole","MIDDLE CHILD","Dreamville, Inc., Under exclusive license to Roc Nation Records",1,79,73,"2152034"
78,"spotify:track:3ee8Jmje8o58CHK66QrVC2","XXXTENTACION","SAD!","Bad Vibes Forever, LLC",1,89,119,"2143238"
79,"spotify:track:1lOe9qE0vR9zwWQAOk6CoO","Lil Tecca","Ransom","Republic Records",1,91,55,"2121405"
80,"spotify:track:6gi6y1xwmVszDWkUqab1qw","JACKBOYS, Travis Scott, Young Thug","OUT WEST (feat. Young Thug)","Cactus Jack/Epic",6,92,24,"2117797"
81,"spotify:track:2wrJq5XKLnmhRXHIAf9xBa","Dan + Shay, Justin Bieber","10,000 Hours (with Justin Bieber)","Warner Music Nashville",2,95,36,"2113450"
82,"spotify:track:78qd8dvwea0Gosb6Fe6j3k","Doja Cat","Boss Bitch","Atlantic Records",39,81,16,"2106784"
83,"spotify:track:2rxQMGVafnNaRaXlRMWPde","Luke Combs","Beautiful Crazy","River House Artists/Columbia Nashville",61,99,100,"2096469"
84,"spotify:track:0u2P5u6lvoDfwTYjAADbn4","Billie Eilish, Khalid","lovely (with Khalid)","Darkroom",24,98,112,"2075763"
85,"spotify:track:2DEZmgHKAvm41k4J3R2E9Y","Bad Bunny, Jowell & Randy, Ñengo Flow","Safaera","Rimas Entertainment LLC",41,93,15,"2071162"
86,"spotify:track:5ry2OE6R2zPQFDO85XkgRb","Drake, Rick Ross","Money In The Grave (Drake ft. Rick Ross)","Republic Records",1,96,52,"2067927"
87,"spotify:track:4PklAHGXT5ityno3IA8SKd","Polo G, Stunna 4 Vegas, NLE Choppa, Mike WiLL Made-It","Go Stupid","Columbia",28,87,17,"2050797"
88,"spotify:track:0LEFmgIj8ABU7CelzGh5Bs","Lil Yachty, DaBaby, Drake","Oprah's Bank Account (Lil Yachty & DaBaby feat. Drake)","Quality Control Music/Motown Records",31,60,14,"2048361"
89,"spotify:track:2RBsmtiaD90yNFtqkFjBVW","YG","FTP","Def Jam Recordings",89,-1,1,"2034741"
90,"spotify:track:2Fxmhks0bxGSBdJ92vM42m","Billie Eilish","bad guy","Darkroom/Interscope Records",1,102,63,"2003404"
91,"spotify:track:0e7ipj03S05BNilyu5bRzt","Post Malone, 21 Savage","rockstar (feat. 21 Savage)","Republic Records",1,117,143,"1991891"
92,"spotify:track:78QR3Wp35dqAhFEc2qAGjE","Lil Baby, Gunna","Drip Too Hard (Lil Baby & Gunna)","Quality Control Music/Young Stoner Life Records, a 300 Entertainment Label/Motown Records/Capitol Records",1,122,91,"1989189"
93,"spotify:track:6mtjo5kIHKlboGE84lf1FJ","Migos, YoungBoy Never Broke Again","Need It","Quality Control Music/Motown Records",64,88,3,"1988515"
94,"spotify:track:6gxKUmycQX7uyMwJcweFjp","Lil Baby, 42 Dugg","We Paid (feat. 42 Dugg)","Quality Control/Motown Records",78,-1,2,"1962181"
95,"spotify:track:2Yer0p7uB2lVBUAtANuuQp","Social House, Lil Yachty","Magic In The Hamptons (feat. Lil Yachty)","Silent Records / Social House",83,123,17,"1960804"
96,"spotify:track:0rKtyWc8bvkriBthvHKY8d","Joji","SLOW DANCING IN THE DARK","88rising Music/Warner Records",29,115,90,"1953134"
97,"spotify:track:5LHHKZOwV8XW4LJP2C64mw","Gunna, Roddy Ricch","COOLER THAN A BITCH (feat. Roddy Ricch)","300 Entertainment",28,90,3,"1952082"
98,"spotify:track:41LhQUkElADQ5YUbpYv2D0","$uicideboy$","...And to Those I Love, Thanks for Sticking Around","G59 Records",98,110,4,"1949358"
99,"spotify:track:3FU6urUVsgXa6RBuV2PdRk","Diplo, Morgan Wallen","Heartless (feat. Morgan Wallen)","Columbia",57,100,42,"1939636"
100,"spotify:track:7GX5flRQZVHRAGd6B4TmDO","Lil Uzi Vert","XO Tour Llif3","Generation Now/Atlantic",2,111,167,"1934335"
101,"spotify:track:2b8fOow8UzyDFAE27YhOZM","Maroon 5","Memories","Interscope Records*",9,112,38,"1932117"
102,"spotify:track:7xQAfvXzm3AkraOtGPWIZg","Post Malone","Wow.","Republic Records",2,116,77,"1930043"
103,"spotify:track:0t3ZvGKlmYmVsDzBJAXK8C","Post Malone, Young Thug","Goodbyes (feat. Young Thug)","Republic Records",1,119,49,"1916076"
104,"spotify:track:02RCbjb9czvQKNGBmEmWob","Lil Baby","Woah","Quality Control/Motown Records",11,106,31,"1899660"
105,"spotify:track:2gwkD6igEhQbDQegRCcdoB","DaBaby","Suge","South Coast Music Group/Interscope Records",4,118,63,"1891008"
106,"spotify:track:65jw6GhwQW3Db55PxlPEpS","Polo G, Lil Baby","Be Something","Columbia",51,108,4,"1873845"
107,"spotify:track:3HWzoMvoF3TQfYg4UPszDq","Lizzo","Truth Hurts","Nice Life/Atlantic",3,130,60,"1871075"
108,"spotify:track:5wujBwqG7INdStqGd4tRMX","Juice WRLD","Armed And Dangerous","Juice WRLD Mixtape / ISR P&D",9,125,78,"1865072"
109,"spotify:track:5f4Hy5mw5SRaUgXX9c6P5S","Lil Baby","Sum 2 Prove","Quality Control/Motown Records",18,126,22,"1845201"
110,"spotify:track:75ZvA4QfFiZvzhj2xkaWAh","Post Malone","I Fall Apart","Universal Records",2,128,143,"1822878"
111,"spotify:track:6J2LdBN97cDWn0MLxYh9HB","Noah Cyrus","July","Records/Columbia",56,124,34,"1816569"
112,"spotify:track:43zdsphuZLzwA9k4DJhU0I","Billie Eilish","when the party's over","Darkroom/Interscope Records",5,132,87,"1811609"
113,"spotify:track:4PV0uE5pZSh44E3NqNNDEH","Madison Beer","Selfish","Epic/Sing It Loud",59,114,11,"1810836"
114,"spotify:track:4ejNoyrhgjrioqJbgTNPu3","Thomas Rhett, Kane Brown, Ava Max","On Me (feat. Ava Max) - From 'SCOOB!' The Album","P2020",114,120,3,"1809791"
115,"spotify:track:3JBvJ9PwrYA1oeUzI3FMRI","Meek Mill","Otherside of America","MMG/Atlantic",115,-1,1,"1807321"
116,"spotify:track:6XHVuErjQ4XNm6nDPVCxVX","Chris Brown, Drake","No Guidance (feat. Drake)","Chris Brown Entertainment/RCA Records",5,151,53,"1807259"
117,"spotify:track:0b9oOr2ZgvyQu88wzixux9","Childish Gambino","This Is America","Wolf+Rothstein/RCA Records",1,40,23,"1801978"
118,"spotify:track:6uFn47ACjqYkc0jADwEdj1","Polo G, Lil Tjay","Pop Out (feat. Lil Tjay)","Columbia",8,133,64,"1799136"
119,"spotify:track:4xqIYGwwZTEem9U8A42SPF","Tory Lanez","Broke In A Minute","Interscope Records",33,129,18,"1761766"
120,"spotify:track:6U0FIYXCQ3TGrk4tFpLrEA","BROCKHAMPTON","SUGAR","Question Everything/RCA Records",21,141,27,"1753492"
121,"spotify:track:6bnF93Rx87YqUBLSgjiMU8","The Weeknd","Heartless","Republic Records",1,131,29,"1751654"
122,"spotify:track:10vS4ZLi4XWlIsNXSQXgqh","El-P, Killer Mike, Run The Jewels, Zack De La Rocha, Pharrell Williams","JU$T (feat. Pharrell Williams & Zack de la Rocha)","BMG Rights Management (US) LLC",122,-1,1,"1750054"
123,"spotify:track:7AzlLxHn24DxjgQX73F9fU","Don Toliver","No Idea","We Run It Ent./Cactus Jack/Atlantic",17,138,28,"1744851"
124,"spotify:track:7AQim7LbvFVZJE3O8TYgf2","XXXTENTACION, Trippie Redd","Fuck Love","Bad Vibes Forever / EMPIRE",8,140,145,"1741470"
125,"spotify:track:6K4t31amVTZDgR3sKmwUJJ","Tame Impala","The Less I Know The Better","Universal Music Australia Pty. Ltd.",122,143,39,"1741191"
126,"spotify:track:1IIKrJVP1C9N7iPtG6eOsK","Chris Brown, Young Thug","Go Crazy","Chris Brown Entertainment/300 Entertainment/RCA Records",126,183,3,"1734444"
127,"spotify:track:7eBqSVxrzQZtK2mmgRG6lC","YNW Melly","Murder on My Mind","P2018",4,135,90,"1734042"
128,"spotify:track:0gO3E51A3fqp0ypJ26QbVP","Lil Yachty, Tierra Whack, A$AP Rocky, Tyler, The Creator","T.D (Lil Yachty & Tierra Whack feat. A$AP Rocky & Tyler, The Creator)","Quality Control Music/Motown Records",55,55,2,"1714641"
129,"spotify:track:2IRZnDFmlqMuOrYOLnZZyc","Meek Mill, Drake","Going Bad (feat. Drake)","MMG/Atlantic",2,157,80,"1710625"
130,"spotify:track:1ZMiCix7XSAbfAJlEZWMCp","Harry Styles","Falling","Columbia",11,159,26,"1705519"
131,"spotify:track:4Zjdzxx0dsavsr7Ehr8fGE","iann dior, Lil Baby","Prospect (feat. Lil Baby)","TenThousand Projects, LLC",131,-1,1,"1704263"
132,"spotify:track:6fWa5CRgy0z30OeGZyMBvD","Rod Wave","Heart On Ice","Alamo",47,137,22,"1699748"
133,"spotify:track:0RLLvYBopDwooCyvnTwgYu","Lil Tjay","F.N","Columbia",25,147,44,"1692333"
134,"spotify:track:5hVghJ4KaYES3BFUATCYn0","Tyler, The Creator","EARFQUAKE","Columbia",1,150,56,"1691135"
135,"spotify:track:1iSqfoUFnQwV0QW1EfUit8","YNW Melly","Suicidal","P2019",6,139,29,"1679656"
136,"spotify:track:0GO8y8jQk1PkHzS31d699N","GROUPLOVE","Tongue Tied","Canvasback/ATL",136,152,9,"1679086"
137,"spotify:track:2Hc4t9N2nt37oO4sF9BynI","Gabby Barrett","I Hope","Warner Music Nashville",90,127,19,"1674714"
138,"spotify:track:79s5XnCN4TJKTVMSmOx8Ep","Pop Smoke","Dior","Victor Victor Worldwide/Republic Records",67,191,14,"1665079"
139,"spotify:track:0fySG6A6qLE8IvDpayb5bM","DaBaby","VIBEZ","South Coast Music Group/Interscope Records",7,148,37,"1664611"
140,"spotify:track:3a1lNhkSLSkpJE4MSHpDu9","Post Malone, Quavo","Congratulations","Universal Records",5,149,160,"1655509"
141,"spotify:track:0JP9xo3adEtGSdUEISiszL","XXXTENTACION","Moonlight","Bad Vibes Forever, LLC",3,154,116,"1654434"
142,"spotify:track:0TrPqhAMoaKUFLR7iYDokf","Khalid, Disclosure","Know Your Worth","Right Hand Music Group, LLC/RCA Records",28,146,18,"1653986"
143,"spotify:track:29ZXwWOOLz9t5fa3eT3i7T","YNW Melly, 9lokknine","223's (feat. 9lokknine)","P2019",5,153,43,"1645874"
144,"spotify:track:6v3KW9xbzN5yKLt9YKDYA2","Shawn Mendes, Camila Cabello","Señorita","Island Records",1,164,51,"1645266"
145,"spotify:track:7dt6x5M1jzdTEt8oCbisTK","Post Malone","Better Now","Republic Records",1,160,111,"1632276"
146,"spotify:track:7rTzrRdc5UbvLr0gwI1J3E","Lil Tecca, Internet Money","Out Of Love (feat. Internet Money)","Republic Records",92,181,5,"1629304"
147,"spotify:track:3tDqEKKUs6gf8zMvSuLyLA","Lil Baby, Lil Uzi Vert","Commercial (feat. Lil Uzi Vert)","Quality Control/Motown Records",31,166,13,"1617908"
148,"spotify:track:7idmHTAQQPUFqdjXkoooXD","Thomas Rhett, Jon Pardi","Beer Can’t Fix","The Valory Music Co.",144,144,4,"1612473"
149,"spotify:track:1miln1rdxYSBD0NOeIQeJG","Tory Lanez","Temperature Rising","One Umbrella Records",88,192,4,"1611139"
150,"spotify:track:1wJRveJZLSb1rjhnUHQiv6","A Boogie Wit da Hoodie, 6ix9ine","Swervin (feat. 6ix9ine)","Highbridge the Label / Atlantic Records",7,171,77,"1609536"
151,"spotify:track:3oDkdAySo1VQQG0ptV7uwa","Juice WRLD","Lean Wit Me","Juice WRLD Mixtape / ISR P&D",28,156,77,"1607828"
152,"spotify:track:6FniJZn4agmDtPx1pKZQsa","Morgan Wallen","More Than My Hometown","Big Loud / Republic",57,109,7,"1607537"
153,"spotify:track:62vpWI1CHwFy7tMIcSStl8","J. Cole","No Role Modelz","Roc Nation Records LLC",65,169,122,"1605002"
154,"spotify:track:1mMLMZYXkMueg65jRRWG1l","Luke Combs","When It Rains It Pours","River House Artists/Columbia Nashville",123,168,53,"1604130"
155,"spotify:track:4sWuPniHClkInYAnzXAYUF","NLE Choppa","Camelot","Warner Records",10,167,39,"1602914"
156,"spotify:track:0y7Ao3CVJsyKFmqdjutiIF","Gunna","WUNNA","300 Entertainment",35,103,3,"1599881"
157,"spotify:track:6KfoDhO4XUWSbnyKjNp9c4","Conan Gray","Maniac","Republic Records",73,173,28,"1586295"
158,"spotify:track:6Kj17Afjo1OKJYpf5VzCeo","Drake, Playboi Carti","Pain 1993 (with Playboi Carti)","OVO",3,134,6,"1578740"
159,"spotify:track:57RA3JGafJm5zRtKJiKPIm","Wallows, Clairo","Are You Bored Yet? (feat. Clairo)","Atlantic Records",159,186,5,"1575674"
160,"spotify:track:6kls8cSlUyHW2BUOkDJIZE","Ellie Goulding, Juice WRLD","Hate Me (with Juice WRLD)","Polydor Records",26,172,50,"1575643"
161,"spotify:track:3H7ihDc1dqLriiWXwsc2po","Topic, A7S","Breaking Me","Virgin",161,165,3,"1565323"
162,"spotify:track:1gVCEnryJhkdQcuC0Kbvor","DaBaby","FIND MY WAY","South Coast Music Group/Interscope Records",5,161,11,"1564683"
163,"spotify:track:4EivmOT13NMpNSfTKn9p4s","Doja Cat, Gucci Mane","Like That (feat. Gucci Mane)","Kemosabe Records/RCA Records",81,174,15,"1558262"
164,"spotify:track:6ocbgoVGwYJhOv1GgI9NsF","Ariana Grande","7 rings","Republic Records",1,178,72,"1554139"
165,"spotify:track:4HDCLYli2SUdkq9OjmvhSD","PARTYNEXTDOOR, Rihanna","BELIEVE IT","OVO Sound",13,163,11,"1551771"
166,"spotify:track:0nGXi46VcQQ56ZJR428MKS","Luke Combs, Eric Church","Does To Me (feat. Eric Church)","River House Artists/Columbia Nashville",99,145,5,"1544172"
167,"spotify:track:1E3VQQWFQAPJkXfYHjqWoI","Megan Thee Stallion","Captain Hook","300 Entertainment",83,198,10,"1543423"
168,"spotify:track:1Knctxx9vGZxpZfF66BIEa","Juice WRLD","Legends","Juice WRLD / Interscope PS",19,177,57,"1540964"
169,"spotify:track:0oT9ElXYSxvnOOagP9efDq","DaBaby, YoungBoy Never Broke Again","JUMP (feat. YoungBoy Never Broke Again)","South Coast Music Group/Interscope Records",24,158,8,"1534876"
170,"spotify:track:7KXjTSCq5nL1LoYtL7XAwS","Kendrick Lamar","HUMBLE.","Aftermath",1,180,129,"1532408"
171,"spotify:track:3GJ4hzg4lrGwU51Y3VARbF","Dan + Shay","Speechless","Warner Records",81,184,96,"1532091"
172,"spotify:track:7FpBQ067pHB67deawpbbcY","Sam Hunt","Body Like A Back Road","MCA Nashville",15,188,92,"1531568"
173,"spotify:track:7yBbV2k2S2uhaQc24NF2xt","Lady Gaga","Stupid Love","Interscope",8,50,9,"1527605"
174,"spotify:track:42fw0rxRO2xbesF6mJfd4Y","Dan + Shay","Tequila","Warner Records",60,189,98,"1524172"
175,"spotify:track:3s4mrPrEFFPF0LmAfutW0n","Young Thug, J. Cole, Travis Scott","The London (feat. J. Cole & Travis Scott)","300 Entertainment/Atl",1,194,55,"1512343"
176,"spotify:track:6FZDfxM3a3UCqtzo5pxSLZ","Halsey","Without Me","Capitol Records",5,187,87,"1507043"
177,"spotify:track:47EWMOElkkbMp5m9SBkx7d","Alexander 23","IDK You Yet","Interscope Records",163,176,3,"1500819"
178,"spotify:track:4d06WHb42InzAePn3rarVx","Old Dominion","One Man Band","RCA Records Label Nashville",71,185,34,"1500239"
179,"spotify:track:2FvD20Z8aoWIePi7PoN8sG","DaBaby, Lil Baby, Moneybagg Yo","TOES (feat. Lil Baby & Moneybagg Yo)","South Coast Music Group/Interscope Records",18,179,33,"1498993"
180,"spotify:track:2dpaYNEQHiRxtZbfNsse99","Marshmello, Bastille","Happier","Joytime Collective",8,196,90,"1493640"
181,"spotify:track:6ap9lSRJ0iLriGLqoJ44cq","24kGoldn","CITY OF ANGELS","Records/Columbia",44,175,17,"1493533"
182,"spotify:track:3H3r2nKWa3Yk5gt8xgmsEt","Sam Fischer","This City","RCA Records Label",144,170,8,"1491099"
183,"spotify:track:0Xek5rqai2jcOWCYWJfVCF","Post Malone, DaBaby","Enemies (feat. DaBaby)","Republic Records",4,195,36,"1490937"
184,"spotify:track:6xHI9KjUjYT0FPtGO8Mxa1","Luke Combs","Hurricane","River House Artists/Columbia Nashville",86,199,54,"1484426"
