rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:4LRPiXqCikLlN15c3yImP7","Harry Styles","As It Was","Columbia",1,1,5,"12894901"
2,"spotify:track:1rDQ4oMwGJI7B4tovsBOxc","Jack Harlow","First Class","Generation Now/Atlantic",1,2,4,"11429482"
3,"spotify:track:59nOXPmaKlBfGMDeOVGrIK","Future, Drake, Tems","WAIT FOR U (feat. Drake & Tems)","Epic/Freebandz",3,-1,1,"8998266"
4,"spotify:track:1qMMYpVatbRITKCfq1gasi","Future","PUFFIN ON ZOOTIEZ","Epic/Freebandz",4,-1,1,"7740113"
5,"spotify:track:6wyhUr4Xw8z5uSy0AhoZfU","Future, Drake","I'M ON ONE (feat. Drake)","Epic/Freebandz",5,-1,1,"6336743"
6,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",1,3,75,"6129194"
7,"spotify:track:1PckUlxKqWQs3RlWXVBLw3","Lizzo","About Damn Time","Nice Life/Atlantic",7,121,3,"5633429"
8,"spotify:track:3FSwpQ9dBZBeBV6UdYHI2R","Future","712PM","Epic/Freebandz",8,-1,1,"5580001"
9,"spotify:track:0AAVJIN4plafvmNKqRCltG","Future","I'M DAT N****","Epic/Freebandz",9,-1,1,"4971430"
10,"spotify:track:7rWCWzPRftzZTZtIyQtaDU","Future, Kanye West","KEEP IT BURNIN (feat. Kanye West)","Epic/Freebandz",10,-1,1,"4629227"
11,"spotify:track:5Z9KJZvQzH6PFmb8SNkxuk","Lil Nas X, Jack Harlow","INDUSTRY BABY (feat. Jack Harlow)","Columbia",1,5,41,"4320094"
12,"spotify:track:5PjdY0CKGZdEuoNab3yDmX","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",1,6,43,"4183161"
13,"spotify:track:2KdKh9vHbKW0tZLqtpxxI0","Justin Bieber, Don Toliver","Honest (feat. Don Toliver)","Justin Bieber 2021 PS/ Def Jam",13,-1,1,"4029480"
14,"spotify:track:68Dni7IE4VyPkTOH9mRWHr","J. Cole","No Role Modelz","Roc Nation Records LLC",10,10,221,"3992115"
15,"spotify:track:4ZtFanR9U6ndgddUvNcjcG","Olivia Rodrigo","good 4 u","Olivia Rodrigo PS",1,9,51,"3932357"
16,"spotify:track:4XJRpBOG0bU3Nxnvam3FnC","Future","LOVE YOU BETTER","Epic/Freebandz",16,-1,1,"3907865"
17,"spotify:track:6Uj1ctrBOjOas8xZXGqKk4","Doja Cat","Woman","Kemosabe Records/RCA Records",7,7,45,"3886692"
18,"spotify:track:7HCX1Ch3mklJyEdpwPZBFW","Future, Gunna, Young Thug","FOR A NUT (feat. Gunna & Young Thug)","Epic/Freebandz",18,-1,1,"3870290"
19,"spotify:track:2tzgSUZOUKopYbRqQOVT8X","Future","MASSAGING ME","Epic/Freebandz",19,-1,1,"3766083"
20,"spotify:track:0y60itmpH0aPKsFiGxmtnh","WILLOW","Wait a Minute!","Roc Nation W Smith P&D",15,15,39,"3710893"
21,"spotify:track:1HhNoOuqm1a5MXYEgAFl8o","Imagine Dragons, JID, Arcane, League of Legends","Enemy (with JID) - from the series Arcane League of Legends","Kid Ina Korner / Interscope",6,8,27,"3701053"
22,"spotify:track:6I3mqTwhRpn34SLVafSH7G","Justin Bieber","Ghost","RBMG/Def Jam",10,12,33,"3662816"
23,"spotify:track:1r8ZCjfrQxoy2wVaBUbpwg","The Kid LAROI","Thousand Miles","Columbia",4,4,2,"3557890"
24,"spotify:track:1Ijpng3ZLhTRcEd8iqh4p4","Future","GOLD STACKS","Epic/Freebandz",24,-1,1,"3546639"
25,"spotify:track:3Vi5XqYrmQgOYBajMWSvCi","Doja Cat","Need to Know","Kemosabe Records/RCA Records",4,13,47,"3462789"
26,"spotify:track:1Y5Jvi3eLi4Chwqch9GMem","Kodak Black","Super Gremlin","Atlantic Records",2,11,23,"3428294"
27,"spotify:track:2BcMwX1MPV6ZHP4tUT9uq6","Drake, 21 Savage, Project Pat","Knife Talk (with 21 Savage ft. Project Pat)","OVO",2,16,35,"3399117"
28,"spotify:track:7dSZ6zGTQx66c2GF91xCrb","KAROL G","PROVENZA","Universal Music Latino",28,42,2,"3376128"
29,"spotify:track:58ge6dfP91o9oXMzq3XkIS","Arctic Monkeys","505","Domino/Warner Records",18,19,68,"3352074"
30,"spotify:track:1ri9ZUkBJVFUdgwzCnfcYs","Becky G, KAROL G","MAMIII","Kemosabe Records/RCA Records",15,21,12,"3342976"
31,"spotify:track:53wBhj706wDMNuBj4FJ0RI","Future, EST Gee","CHICKENS (feat. EST Gee)","Epic/Freebandz",31,-1,1,"3257667"
32,"spotify:track:0e8nrvls4Qqv5Rfa2UhqmO","Lil Nas X","THATS WHAT I WANT","Columbia",4,18,33,"3252182"
33,"spotify:track:2DB4DdfCFMw1iaR6JaR03a","Camila Cabello, Ed Sheeran","Bam Bam (feat. Ed Sheeran)","Epic",17,17,9,"3235023"
34,"spotify:track:37y7iDayfwm3WXn5BiAoRk","Steve Lacy","Dark Red","Three Quarter",16,23,39,"3167477"
35,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",19,27,89,"3164788"
36,"spotify:track:4SqWKzw0CbA05TGszDgMlc","The Walters","I Love You So","Warner Records",9,26,30,"3138425"
37,"spotify:track:6JIC3hbC28JZKZ8AlAqX8h","Elton John, Dua Lipa, PNAU","Cold Heart - PNAU Remix","EMI",15,25,37,"3119077"
38,"spotify:track:3cBsEDNhFI9E82vPj3kvi3","Morgan Wallen","Wasted On You","Big Loud / Republic",3,29,67,"3066216"
39,"spotify:track:62Yo3FDddWY8ydu6PW2wyz","Jack Harlow","Nail Tech","Generation Now/Atlantic",3,24,11,"3056720"
40,"spotify:track:1TUuhV75FeOF6UObRsABo2","Morgan Wallen","Don't Think Jesus","Big Loud Records / Republic Records",3,14,3,"3033461"
41,"spotify:track:52xJxFP6TqMuO4Yt0eOkMz","Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz, Encanto - Cast","We Don't Talk About Bruno","Walt Disney Records",1,22,19,"3032552"
42,"spotify:track:50nfwKoDiSYg8zOCREWAm5","Ed Sheeran","Shivers","Atlantic Records UK",8,30,34,"2996070"
43,"spotify:track:59CfNbkERJ3NoTXDvoURjj","Dove Cameron","Boyfriend","Disruptor Records/Columbia",10,28,12,"2954014"
44,"spotify:track:7KA4W4McWYRpgf0fWsJZWB","Tyler, The Creator, Kali Uchis","See You Again (feat. Kali Uchis)","Columbia",28,34,44,"2929106"
45,"spotify:track:3DarAbFujv6eYNliUTyqtz","Doja Cat, SZA","Kiss Me More (feat. SZA)","Kemosabe Records/RCA Records",1,32,56,"2915647"
46,"spotify:track:65OVbaJR5O1RmwOQx0875b","Drake, Lil Baby","Wants and Needs (feat. Lil Baby)","OVO",2,49,61,"2909889"
47,"spotify:track:3QFInJAm9eyaho5vBzxInN","Baby Keem, Kendrick Lamar","family ties (with Kendrick Lamar)","Columbia",8,33,36,"2907880"
48,"spotify:track:5CZ40GBx1sQ9agT82CLQCT","Olivia Rodrigo","traitor","Olivia Rodrigo PS",3,35,50,"2886438"
49,"spotify:track:58HvfVOeJY7lUuCqF0m3ly","Elley Duhé","MIDDLE OF THE NIGHT","Not Fit For Society/RCA Records",36,36,11,"2885571"
50,"spotify:track:7EBg0P4VY9IHBF5hq6WQZS","Future","HOLY GHOST","Epic/Freebandz",50,-1,1,"2870492"
